23	1	496		Coolidge	St	
23	1	497		Blackmere	St	
23	1	498		Alpha	St	
23	1	499	E	Dartmouth	St	
23	1	500		Braman	St	
23	1	501		Cross	St	
23	1	502		Northern	Ave	
23	1	503		Field	Ave	
23	1	504		Morse	St	
23	1	505		Prince	St	
23	1	506		Roosevelt	Ave	
23	1	507		Gammon	Ave	
23	1	508		Hillsdale	St	
23	1	509		Davis	Ave	
23	1	510		Granite	St	
23	1	511		Orchard	St	
23	1	512		Holly	St	
23	1	513		Conant	Ave	
23	1	514		Josslyn	St	
23	1	515		Dexter	Ave	
23	1	516		Summit	St	
23	1	517		Williams	St	
23	1	518		Pettingill	Park	
23	1	519		Pine	Way	
23	1	520		Wilson	St	
23	1	521		Linden	St	
23	1	522		Highland	Ave	
23	1	523		Shepley	St	
23	1	524		Shepley	Ter	
23	1	525		Carroll	Ave	
23	1	526		Hillcrest	St	
23	1	527		Undercliffe	Rd	
23	1	528		Winter	St	
23	1	529		Oakland	St	
23	1	530		Western	Prmd	
23	1	531		Goff	St	
23	1	532		Hampshire	St	
23	1	533		Wedgewood	Rd	
23	1	534		Westernview	St	
23	1	535		Weaver	St	
23	1	536		Harris	St	
23	1	537		Hunton	Pl	
23	1	538		Fairmont	Ave	
23	1	539		Charles	St	
23	1	540		Beacon	Ave	
23	1	541		James	St	
23	1	542		Haskell	St	
23	1	543		Forest	Ave	
23	1	544		Cliff	St	
23	1	545		Prospect	St	
23	1	546		Russell	Ave	
23	1	547		Western	Ave	
23	1	548		Barkley	Pl	
23	1	549		Barkley	Ave	
23	1	550		Hampton	Ave	
23	1	551		Goodrich	Ave	
23	1	552		Hillside	Ave	
23	1	553		Fairview	Ct	
23	1	554		Houghton	St	
23	1	555		Marshall	Ave	
23	1	556		Allain	St	
23	1	557		Cleveland	Ave	
23	1	558		Sheridan	Ave	
23	1	559		Valley	St	
23	1	560		Atwood	St	
23	1	561		Chapel Street	Aly	
23	1	562		Cleaves	St	
23	1	563		Taft	Ave	
23	1	564		Baxter	Ave	
23	1	565		Clark	St	
23	1	566		Merrill	St	
23	1	567		Edgehill	Ave	
23	1	568		Edward Little School	Dr	
23	1	569		Park Hill	Ave	
23	1	570		Auburn	Hts	
23	1	571		Hazel	St	
23	1	572		Kennedy	Ave	
23	1	573		Dell	Ct	
23	1	574		Cushman	Pl	
23	1	575		4th	Ave	
23	1	576		Bennett	Ave	
23	1	577		Great Falls	Plz	
23	1	578		3rd	Ave	
23	1	579		Union Street	Byp	
23	1	580		Jefferson	St	
23	1	581		Madison	St	
23	1	582		Rowe	St	
23	1	583		Dennison	St	
23	1	584		Brookside	Cir	
23	1	585		Oliver	St	
23	1	586		Ashe	St	
23	1	587		Taylor	St	
23	1	588		Manley	Ct	
23	1	589		Walnut	St	
23	1	590		Stanley	St	
23	1	591		Reed	St	
23	1	592		Blake	St	
23	1	593		Chestnut	St	
23	1	594		Parker	St	
23	1	595		Vernon	St	
23	1	596		Grove	St	
23	1	597		Burns	St	
23	1	598		Goss	St	
23	1	599		Manley	St	
23	1	600		Willow	St	
23	1	601		Pine	St	
23	1	602		Oak	St	
23	1	603		Pearl	St	
23	1	604		Union	St	
23	1	605		Grant	St	
23	1	606	S	Goff	St	
23	1	607		South	St	
23	1	608		Railroad	St	
23	1	609		Bearce	St	
23	1	610		Temple	St	
23	1	611		Troy	St	
23	1	612	W	Bates	St	
23	1	613		Mechanics	Row	
23	1	614		Packard	St	
23	1	615		B	Aly	
23	1	616		Miller	St	
23	1	617		Stat	Bdry	
23	1	618		Island	Ave	
23	1	619		Water	St	
23	1	620		Lincoln	St	
23	1	621		North	St	
23	1	622		Water Street	Aly	
23	1	623		RR	Aly	
23	1	624		Drummond	St	
23	1	625		Drummond	Ct	
23	1	626		Keene	St	
23	1	627		Dana	Ave	
23	1	628		Academy	St	
23	1	629		Maple	St	
23	1	630		Myrtle	St	
23	1	631		Freight Shed	Dr	
23	1	632		Hutchins	St	
23	1	633		Rotory	St	
23	1	634		Adams	St	
23	1	635		Ext		
23	1	636		7th	St	
23	1	637		6th	St	
23	1	638		5th	St	
23	1	639		8th	St	
23	1	640		9th	St	
23	1	641		Short	St	
23	1	642		Broad	St	
23	1	643		Laurel	St	
23	1	644		Laurel	Ave	
23	1	645		Newbury	St	
23	1	646		Canal		
23	1	647		Lincoln Street	Aly	
23	1	648		Hines	Aly	
23	1	649		Cedar	St	
23	1	650	S	Main	St	
23	1	651		Pulsifer	St	
23	1	652		2nd	St	
23	1	653		4th	St	
23	1	654		3rd	St	
23	1	655		Cook	St	
23	1	656		Riverside	Dr	
23	1	657		1st	St	
23	1	658		Roak	St	
23	1	659		Gill	St	
23	1	660		Montello	St	
23	1	661		Tall Pines	Dr	
23	1	662		Strawberry	Ave	
23	1	663		Jepson	Br	
23	1	664		Libby	Ave	
23	1	665		Riverside	Pl	
23	1	666		Pettingill	St	
23	1	667		Cottage	St	
23	1	668		Mountain	Ave	
23	1	669		Ware	St	
23	1	670		Loring	Ave	
23	1	671		Memorial	Ave	
23	1	672		Windsor Spring	Crk	
23	1	673		Whittum	Ave	
23	1	674		Northwood	Rd	
23	1	675		King	Ave	
23	1	676		Cliffe	Ave	
23	1	677		Mower	Ave	
23	1	678		Riverview	Ave	
23	1	679		Fitzgerald	Ave	
23	1	680		Newbegin	Ave	
23	1	681		Dumais	Ave	
23	1	682		Lombard	St	
23	1	683		Ralph	Ave	
23	1	684		Elliot	Ave	
23	1	685		Judkin	Ave	
23	1	686		Bearce	Ave	
23	1	687		Montello	St	
23	1	688		Buttonwood	Ln	
23	1	689		Champlain	Ave	
23	1	690		Ryder	St	
23	1	691		Manning	Ave	
23	1	692		Hawthorne	Pl	
23	1	693		Jepson	Ave	
23	1	694		Bristol	Rd	
23	1	695		Brooks	Ave	
23	1	696		Russell	St	
23	1	697		Abbott	St	
23	1	698		Benson	St	
23	1	699		Walker	Ave	
23	1	700		Nelke	Pl	
23	1	701		College	St	
23	1	702		Sutton	Pl	
23	1	703		Wicklow	Pl	
23	1	704		Omer	St	
23	1	705		Baril	St	
23	1	706		Windsor	Pl	
23	1	707		Orestis	Way	
23	1	708		Ventura	St	
23	1	709		Fortin	Way	
23	1	710		Little	St	
23	1	711		Manning	Pl	
23	1	712		Marble	St	
23	1	713		Richmond	Ave	
